0, 0 %, 21.97 W;1, 0 %, 23.50 W;2, 0 %, 12.67 W;3, 0 %, 8.61 W; @1786708463
0, 0 %, 21.49 W;1, 0 %, 23.71 W;2, 0 %, 12.33 W;3, 0 %, 7.86 W; @1786708465
0, 0 %, 21.51 W;1, 0 %, 23.98 W;2, 0 %, 12.39 W;3, 0 %, 8.19 W; @1786708467
0, 0 %, 21.46 W;1, 0 %, 23.53 W;2, 0 %, 12.44 W;3, 0 %, 8.17 W; @1786708469
0, 0 %, 21.44 W;1, 0 %, 23.69 W;2, 0 %, 12.38 W;3, 0 %, 8.01 W; @1786708472
0, 0 %, 21.72 W;1, 0 %, 23.66 W;2, 0 %, 12.44 W;3, 0 %, 8.47 W; @1786708474
0, 0 %, 21.67 W;1, 0 %, 23.69 W;2, 0 %, 12.52 W;3, 0 %, 8.30 W; @1786708476
0, 0 %, 22.23 W;1, 0 %, 23.74 W;2, 0 %, 12.84 W;3, 0 %, 7.90 W; @1786708478
0, 0 %, 21.90 W;1, 0 %, 23.77 W;2, 0 %, 13.02 W;3, 0 %, 7.96 W; @1786708480
0, 0 %, 21.54 W;1, 0 %, 23.51 W;2, 0 %, 13.23 W;3, 0 %, 7.98 W; @1786708482
0, 0 %, 21.82 W;1, 0 %, 23.67 W;2, 0 %, 12.91 W;3, 0 %, 7.67 W; @1786708485
0, 0 %, 21.58 W;1, 0 %, 23.47 W;2, 0 %, 12.97 W;3, 0 %, 7.85 W; @1786708487
0, 0 %, 21.76 W;1, 0 %, 23.17 W;2, 0 %, 12.68 W;3, 0 %, 7.56 W; @1786708489
0, 0 %, 21.46 W;1, 0 %, 23.13 W;2, 0 %, 13.01 W;3, 0 %, 7.41 W; @1786708491
0, 0 %, 21.27 W;1, 0 %, 23.45 W;2, 0 %, 13.24 W;3, 0 %, 7.96 W; @1786708493
0, 0 %, 21.28 W;1, 0 %, 23.34 W;2, 0 %, 13.06 W;3, 0 %, 7.42 W; @1786708496
0, 0 %, 21.47 W;1, 0 %, 23.74 W;2, 0 %, 12.99 W;3, 0 %, 7.68 W; @1786708498
0, 0 %, 21.60 W;1, 0 %, 23.61 W;2, 0 %, 12.91 W;3, 0 %, 7.44 W; @1786708500
0, 0 %, 21.42 W;1, 0 %, 23.47 W;2, 0 %, 12.91 W;3, 0 %, 7.47 W; @1786708502
0, 0 %, 21.64 W;1, 0 %, 23.63 W;2, 0 %, 13.06 W;3, 0 %, 7.59 W; @1786708504
0, 0 %, 21.33 W;1, 0 %, 23.40 W;2, 0 %, 13.18 W;3, 0 %, 7.56 W; @1786708506
0, 0 %, 43.47 W;1, 4 %, 52.23 W;2, 2 %, 57.85 W;3, 0 %, 7.90 W; @1786708508
0, 1 %, 64.27 W;1, 2 %, 62.63 W;2, 2 %, 55.64 W;3, 0 %, 8.06 W; @1786708511
0, 1 %, 64.52 W;1, 1 %, 62.99 W;2, 3 %, 55.94 W;3, 0 %, 8.03 W; @1786708513
0, 1 %, 64.37 W;1, 1 %, 62.41 W;2, 2 %, 55.81 W;3, 0 %, 7.71 W; @1786708515
0, 1 %, 64.21 W;1, 1 %, 62.86 W;2, 3 %, 55.75 W;3, 0 %, 8.18 W; @1786708517
0, 1 %, 64.44 W;1, 1 %, 62.96 W;2, 1 %, 55.37 W;3, 0 %, 8.14 W; @1786708519
0, 1 %, 64.34 W;1, 1 %, 63.18 W;2, 1 %, 54.96 W;3, 0 %, 8.28 W; @1786708521
0, 1 %, 63.78 W;1, 1 %, 63.43 W;2, 2 %, 55.47 W;3, 0 %, 8.14 W; @1786708523
0, 1 %, 64.40 W;1, 1 %, 62.89 W;2, 2 %, 55.58 W;3, 0 %, 7.20 W; @1786708525
0, 1 %, 64.53 W;1, 1 %, 62.32 W;2, 2 %, 55.99 W;3, 0 %, 7.58 W; @1786708528
0, 1 %, 64.59 W;1, 1 %, 63.04 W;2, 2 %, 56.42 W;3, 0 %, 7.16 W; @1786708530
0, 1 %, 64.74 W;1, 1 %, 63.17 W;2, 2 %, 55.74 W;3, 0 %, 7.69 W; @1786708532
0, 1 %, 64.56 W;1, 1 %, 63.10 W;2, 1 %, 55.87 W;3, 0 %, 7.68 W; @1786708534
0, 1 %, 64.63 W;1, 0 %, 63.35 W;2, 2 %, 56.21 W;3, 0 %, 7.32 W; @1786708536
0, 1 %, 64.44 W;1, 1 %, 63.60 W;2, 2 %, 55.36 W;3, 0 %, 7.59 W; @1786708538
0, 1 %, 64.17 W;1, 1 %, 63.77 W;2, 2 %, 55.58 W;3, 0 %, 7.25 W; @1786708540
0, 1 %, 64.21 W;1, 1 %, 63.55 W;2, 2 %, 55.53 W;3, 0 %, 7.34 W; @1786708542
0, 1 %, 63.88 W;1, 1 %, 63.20 W;2, 2 %, 55.78 W;3, 0 %, 7.29 W; @1786708545
0, 1 %, 63.65 W;1, 1 %, 62.70 W;2, 4 %, 54.62 W;3, 0 %, 7.63 W; @1786708547
0, 0 %, 64.93 W;1, 0 %, 63.86 W;2, 0 %, 56.02 W;3, 0 %, 7.38 W; @1786708549
